source,line,key,line_sha256,status,replacement,evidence,decision
owtf/settings.py,244,WORKER_LOW_WATER,1e172d1f924bb4fa31767fa373fa384471b8fb76dfe76e6e2484be9ac6fb9c8c,replaced,server.workers,internal/runner/runner.go,Fixed bounded worker pool replaces CPU/RAM-driven dynamic scaling; old thresholds do not map one-to-one.
owtf/settings.py,245,WORKER_BATCH_SIZE,93a9144f97f344b071b8980af94b46575e4b3383bdd556fdea9a3e9017a5b1ff,replaced,server.workers,internal/runner/runner.go,Fixed bounded worker pool replaces CPU/RAM-driven dynamic scaling; old thresholds do not map one-to-one.
owtf/settings.py,248,PLUGIN_TIMEOUT,a8970e74b97299a66a7b13618676576a01b27a6fd32a537e2c03aab9d404897b,partial,server.taskTimeoutSeconds,internal/config/config.go; internal/runner/runner.go; docs/architecture/settings-decisions.md,Legacy plugin-function deadline defaults to 300 seconds; current task context defaults to 30 seconds with cancellation cleanup. No equivalent-default claim; revisit durations when plugin work resumes.
owtf/settings.py,249,PLUGIN_MAX_RETRIES,0f289c4fc84fb9b2e444d150e277d0d0e3892f36b31182b7047814cb746cff33,removed,Explicit new run,internal/cli/cli.go,Plugin retry setting removed by product decision; a new run is required.
owtf/data/conf/general.yaml,5,TOOL_SET_DIR,35f9e7bb2aa8f6ee588cc10c47527417d01ef26f3facf7f3d2286e8766f9e1c9,removed,Retired remote-shell or phishing orchestration,docs/architecture/settings-decisions.md,Explicit product retirement: remote shell/SBD and SET/phishing lifecycles are outside OWTF. Trusted command plugins and SMTP probing remain supported.
owtf/data/conf/general.yaml,7,TOOL_THEHARVESTER_BIN,fb258187d100bbaa994c388b7f5dd29c02442582eb9fd07ec6a6129e7bca22e0,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,9,TOOL_THEHARVESTER_DIR,ac881658eb0d3f752640c5f634648f98cde830b294824fd59c3d051cbd475463,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,11,TOOL_METAGOOFIL_DIR,38c5c2b09a19cc741edcf97575a06db17b4f9bea008a6bb460a5f3cd79af6348,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,13,TOOL_HTTPRINT_DIR,f99d997497b6b38627a39c34e8bc3dcb9fc2791c54575d056537d55341a9b3ed,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,15,TOOL_WAFW00F,755b2acc6a28fa7d6b01060030c569e39c884fe2d3913f794e4cfa8f7ceae6af,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,17,TOOL_NMAP,b034b3c6ac8fda9f1fb648503083b33c8aea9663a76bf9c6aaada0c84d14abd9,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,19,TOOL_WHATWEB,acc82e6b823a19eadf2e0fb62d704428b4efc96418e9d035f195cc0c09a44f48,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,21,TOOL_CMS_EXPLORER_DIR,0a58248fd82ded4a560e9c7cbd5f3322355834c260edee8aed957386f06aef04,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,23,TOOL_LBD,4b830afa4eda1a04292b97bfa20cc856ffc78c649c0fa57567eb463d6cea14a9,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,25,TOOL_DNS_RECON,ddf427dddb71bd00afe0b5013d51729819f1e165eb2af8c015860e91b70e757f,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,27,TOOL_UA_TESTER,4bb51c751f1735d7fdce8f72404f0f4c7019d779bb542dfeeba06d367d57fd37,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,29,TOOL_SKIPFISH_BIN,1bb9db6fdb3c2efd8084e45330465b3f34728263f09114e62115a9281fbe0b75,removed,Retired scanner integration,docs/architecture/plugin-support-decisions.csv,Arachni; Skipfish; and W3AF wrappers were explicitly rejected.
owtf/data/conf/general.yaml,31,TOOL_SKIPFISH_DIR,e2835e23215894d9a96402b22862d8c7d2d9e1967f77f6d321dd5b680c94d1c7,removed,Retired scanner integration,docs/architecture/plugin-support-decisions.csv,Arachni; Skipfish; and W3AF wrappers were explicitly rejected.
owtf/data/conf/general.yaml,33,TOOL_ARACHNI_BIN,d52551c57a2a622f385c141681a8e89c27cd68fde18b18fe2d9cb7ecdf0d8060,removed,Retired scanner integration,docs/architecture/plugin-support-decisions.csv,Arachni; Skipfish; and W3AF wrappers were explicitly rejected.
owtf/data/conf/general.yaml,35,TOOL_ARACHNI_REPORTER_BIN,a13c6e86ea742e570d693f069f510409e18b182f4c587d38a615462f0e6d0d51,removed,Retired scanner integration,docs/architecture/plugin-support-decisions.csv,Arachni; Skipfish; and W3AF wrappers were explicitly rejected.
owtf/data/conf/general.yaml,37,TOOL_NIKTO_BIN,318f51d1caf9e951546158cf0cbb04018d6327799cbb7f180cd6f4e00fb30bd8,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,39,TOOL_NIKTO_DIR,ad3311e755fb2d0b4b735a09353f3a4d7bf9ddfef79d0eb588dae49a17591fc2,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,41,TOOL_W3AF_BIN,cf2d56e0229f7b26570e00bbdfef4bfcce04821ca67cac79e66bc774364e742b,removed,Retired scanner integration,docs/architecture/plugin-support-decisions.csv,Arachni; Skipfish; and W3AF wrappers were explicitly rejected.
owtf/data/conf/general.yaml,43,TOOL_WAPITI_BIN,440f54a9183903f74807750c18ef187fe3f755d6d6dd5ea97ba4ca3675f0f015,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,45,TOOL_DIRBUSTER_BIN,3763fff3844fec9daf428c461e96987258f56f0533c8af4e81302f0dab4d82ae,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,47,TOOL_METASPLOIT_DIR,0ac1158ac61e085bfc9117fe650b39cc27d28e541fd56177edabd0f4220816e5,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,49,TOOL_HOPPY_DIR,b94d1aa3c73414c57c20fb72ce3098172f7e5f34d52a7a5b885e8c273f0bd44d,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,51,TOOL_WPSCAN,2424df242f555058141b6ebd73e3b4afdf7fcca1af6750ced3e07b58212f4cec,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,53,TOOL_HYDRA,4a8eea86064c56f03574680e2d5ecd75ad271ee23ea6ec538f28dbef40945e25,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
owtf/data/conf/general.yaml,55,TOOL_TLSSLED,dfeee0d3d6c54cc3ccac08e410d106db6070fceb3259fc951ee4af02f36b1155,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,57,TOOL_SSL_CIPHER_CHECK,0810ba9fb1820d9b39a7479c42d2cefd84071d7622103f3b5410a1af58266fbc,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,59,TOOL_HTTP_TRACEROUTE,1b0806587e15073dd6891865e0a6d7d3ad83140334e5bfb015efe2656e8a097c,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,61,TOOL_HTTP_DOS_SLOWLORIS,43f5c0a7c8a622fd171fb7bc239edbe0bae4a88a6bd12d01395e64794f3e8b61,removed,Generic DoS launcher retired,docs/architecture/plugin-support-decisions.csv,Tool paths belong to the rejected generic DoS launcher.
owtf/data/conf/general.yaml,63,TOOL_HTTP_DOS_HASH_COLLISION,b3ecc6de7d46d9f6a3e90ec082b8c4ea3c87f41283eb50f83f8504bd9b3f7074,removed,Generic DoS launcher retired,docs/architecture/plugin-support-decisions.csv,Tool paths belong to the rejected generic DoS launcher.
owtf/data/conf/general.yaml,65,TOOL_PANOPTIC_DIR,a8d2f34572cb09d94ce4926e152ee57e1b7557dff2c3445f1fb5cf393f80e0de,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,67,TOOL_DNSPIDER,062d6af2b75aeaa6efceae37cfe957afa2fcf6e12c5893630298b028fb082307,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,69,TOOL_DNSPIDER_DIR,e42bb6ce8fef14f1d6629155716833e4ef01bbcd1c64e8a18ec73d1786d7a295,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,71,TOOL_O-SAFT_BIN,94a7884cabe0f5e2c9d7566d074ce371216dc113b6ab9b68570aeba095cbf02f,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,73,TOOL_SSLLABS_SCAN_DIR,a2bbcecb0ebe567ba5a615a83d509712dd7d148494326e464d7cc82bd1ddef84,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,75,TOOL_GOBUSTER,d237770aea47626490ebcc5445a95de8b0155b5bb1749890af551b2a8730a721,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,77,TOOL_TESTSSL,d1daa223011b2f8cf40980bee48787186196eac7749f5192cf113e61d0be19ff,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,79,TOOL_GCPBUCKETBRUTE,f5c48c720844e73bb317f0314e9947cb4af4a221fabb672e4e01d96150f78675,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,81,TOOL_DIRSEARCH,28b4ab02e9a8dda501d731c59820dd83ab122794e2824beb85591fa0705b1314,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,83,TOOL_AMASS,a20bb07bade9acbada0e39fb48aa9ebbad3f3028fe4651b0bbc3ef65774e3696,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,85,TOOL_NUCLEI,4205723b10f5cbda14ac81d0e7b62f57a40719c3be403ee8ad6a958636623b88,replaced,Manifest executable and owtf/kali-tools:local,docker/Dockerfile.tools; internal/plugin/container.go,Executable is supplied by the tools image; legacy host installation path override is not retained.
owtf/data/conf/general.yaml,87,TOOL_HTTPX,3ad8b02290770a0745dcdc069e0e41e582a2d3d5e4608de2bafa6b2bae67b4b1,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,89,TOOL_GAU,137b8af83e42f0281c3264724e9cfe587dc3a24d6eb58c1d9e3b68cec1fde37d,gap,No verified equivalent,docs/architecture/plugin-support-decisions.csv,Legacy setting has no verified current mapping. Do not assume the retained technique ports this tool or default.
owtf/data/conf/general.yaml,98,ONLINE_USER_LIST,e7033d9329ff1c140e026219ac844a5b5fb443c0f2a355543b86a7e80b17bab7,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
owtf/data/conf/general.yaml,103,ONLINE_PASSWORD_LIST,494a7011e671efccec5c44bd958d7f4d6ad95487101affd8f3b8e8abaf2bd744,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
owtf/data/conf/general.yaml,107,THREADS,ec8d504c7fafe7d70d696b16488ba0158956abdce1bebc2b2670079f34d108de,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
owtf/data/conf/general.yaml,111,RESPONSE_WAIT,0d00bc8d703ebf8f3e3528b961837852f0fddd7dddff2f0e0f656f1dd2059e41,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
owtf/data/conf/general.yaml,115,CONNECT_WAIT,34fbc1963d4b18b1fe8a420c35bfcbae404d5c0089948a5a002f66f6f4c14573,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
owtf/data/conf/general.yaml,120,BRUTEFORCER,6de6a44b0e64608857d9400260320eaa8ddc9397ab163576ea4750da167c8af1,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
owtf/data/conf/general.yaml,122,USERNAME_PASSWORD_FILE,6e235f5d3c757f4666919ea904ccec47fca316e5ce94858664a7febe25b33626,deferred,Credential attack inputs,docs/architecture/plugin-support-decisions.csv,"No migrated credential dictionaries, brute-forcer selection, timing, or username/password-file inputs."
